Audio file	Start	End	Text
homostoria_13	0:00:34	0:00:41	Film yang aku sama Eva maksud di sini adalah Little Miss Sunshine.
homostoria_13	0:00:41	0:00:45	Seperti biasa, teman-teman, aku mau kasih warning dulu.
homostoria_13	0:00:45	0:00:54	Diskusi ini bakal ada banyak spoiler-nya, jadi kalau kalian belum nonton filmnya dan bakal terganggu sama spoiler-spoiler kami, kalian bisa skip episode ini ya.
homostoria_13	0:00:54	0:00:58	Buat yang mau dengerin diskusinya, monggo aja.
homostoria_13	0:00:58	0:01:06	Dan buat teman-teman yang pengen tahu apa aja yang bakal kami diskusikan dan bagaimana pemikiran kami tentang film ini, yuk dengerin sampai habis.
homostoria_13	0:01:06	0:01:10	Untuk sinopsisnya, kembali ke Pak Hans.
homostoria_13	0:01:10	0:01:15	Oke, sekarang kita bahas sinopsis ya. Nah, singkatnya nih, premis, apa
homostoria_13	0:01:15	0:01:47	Premisenya film Little Miss Sunshine Itu, ini aku ambil dari IMDB diterjemahin jadi kayak ada suatu keluarga yang bersikukuh mau nganterin anak yang gadisnya, anak gadisnya yang paling kecil umurnya ya, kayak SD-an kali ya Ke babak final sebuah kontes kecantikan Nah, mereka tuh harus ngelawatin perjalanan yang jauh lewatin berbagai-banyak negara bagian, karena ini lokasinya memang di Amerika Serikat.
homostoria_13	0:01:47	0:01:54	Mereka kesana pakai mobil van, mobil van yang butut, mobil VW butuhnya mereka.
homostoria_13	0:01:54	0:02:00	Nah, keluarga ini terdiri dari enam orang, yang mana mereka punya masalahnya sendiri-sendiri.
homostoria_13	0:02:00	0:02:09	Yang paling kecil, itu yang tukang utamanya kita nih, yang mau ikut beauty pageant-nya, itu namanya Olive.
homostoria_13	0:02:09	0:02:16	Dari segi look, dia keliatannya emang anak bocah yang nerdy gitu lah. Kayak culun.
homostoria_13	0:02:16	0:02:17	Mas Indonesia culun.
homostoria_13	0:02:17	0:02:23	Jauh lah kalau dibilang dari kata cantik pakai standar yang biasanya kita pakai.
homostoria_13	0:02:23	0:02:26	Atau yang ada di halayak umum.
homostoria_13	0:02:26	0:02:35	Tapi dia punya ambisi yang kuat untuk menang di kontes kecantikan itu. Terus ada lagi ibunya.
homostoria_13	0:02:35	0:02:42	Namanya Cheryl. Dia keliatan kayak ibu-ibu biasa. Menurutku penggambarannya cukup tradisional lah.
homostoria_13	0:02:42	0:02:49	Dia nyiapin makanan, terus juga ngerawat rumah, dan segala macam. Dia kayaknya juga kerja deh.
homostoria_13	0:02:49	0:02:51	Dia punya pekerjaan lah.
homostoria_13	0:02:51	0:02:59	Bukan breadwinner ya, karena dia bukan satu-satunya, tapi dia juga adalah andilnya dalam keuangan keluarga.
homostoria_13	0:02:59	0:03:03	Tapi si ibu ini, emang looksnya tuh kelihatan berantakan.
homostoria_13	0:03:03	0:03:10	Dia digambarin, diceritain, sebagai orang yang kecanduan rokok.
homostoria_13	0:03:10	0:03:19	Nah, si Olive ini juga ada bapaknya nih. Bapaknya namanya Richard. Dia tuh kerjanya agak jelas.
homostoria_13	0:03:19	0:03:24	Dia seorang motivator. Punya kelas sendiri juga, dia kayak buka kelas.
homostoria_13	0:03:24	0:03:30	Ya, tau kan kalau misalnya kayak kelas-kelas self-help gitu lah, kalo sekarang lah.
homostoria_13	0:03:30	0:03:36	Dia punya kelas, ya pada jaman itu gak ada kelas online ya, jadi kelasnya offline semua.
homostoria_13	0:03:36	0:03:41	Tapi murid yang datangnya itu sedikit. Dia ngaku sebagai motivator kesuksesan.
homostoria_13	0:03:41	0:03:51	Tapi setelah kita nonton lebih jauh filmnya, kita bakal sadar nih, ternyata si Richard ini gak sukses-sukses amat, malah gak bisa dibilang sukses.
homostoria_13	0:03:51	0:03:57	Jadi emang aneh, orang gak sukses tapi seminar soal kesuksesan.
homostoria_13	0:03:57	0:04:05	Nah, terus Olive ini juga punya saudara laki-laki. Lebih tua jadi kakaknya, namanya Dwayne.
homostoria_13	0:04:05	0:04:10	Dia ini orangnya freak banget. Bacaan aja Nietzsche.
homostoria_13	0:04:10	0:04:16	Pas diperkenalan pertama di film, dia tuh lagi puasa ngomong.
homostoria_13	0:04:16	0:04:20	Soalnya dia nggak dibolehin buat masuk sekolah penerbangan.
homostoria_13	0:04:20	0:04:26	Nah, puasa ngomongnya itu sebagai bentuk protesnya dia. Karena keinginan dia tuh tidak di...
homostoria_13	0:04:26	0:04:37	Bolehkan oleh orang tuanya. Keluarga ini juga tinggal sama kakeknya. Kakeknya disini namanya Edwin.
homostoria_13	0:04:37	0:04:42	Dia ini pecandu narkoba. Kamu nggak tau ya, jenis narkobanya apa?
homostoria_13	0:04:42	0:04:47	Pokoknya dia tuh udah pemadat, dan disini juga digambelin sebagai orang yang cabul.
homostoria_13	0:04:47	0:04:54	Omongan-omongan yang, eh, berbau sangangan, oh, seks, itu tuh keluar dari mulutnya dia.
homostoria_13	0:04:54	0:05:02	Tapi dipikir-pikir, ini apa ya? Film keluarga, tapi ada kata-kata kotor gitu ya.
homostoria_13	0:05:02	0:05:04	Iya, iya.
homostoria_13	0:05:04	0:05:15	Tapi walaupun ada jokes-jokes yang kayak seksnya gitu, tapi ya gak yang frontal lah.
homostoria_13	0:05:15	0:05:17	Nggak yang eksplisit-eksplisit banget tuh enggak.
homostoria_13	0:05:17	0:05:26	Tetapi yang ya rada-rada halus dan masih bersahabat lah untuk ditonton sama anak kecil. Nah itu.
homostoria_13	0:05:26	0:05:27	Terakhir nih.
homostoria_13	0:05:27	0:05:35	yang anggota keluarga ke-6, itu ada pamannya Olive, lebih tepatnya, itu pamannya Olive dari sisi ibunya.
homostoria_13	0:05:35	0:05:38	Dia ini, awal nggak tau ya? Kayak profesor.
homostoria_13	0:05:38	0:05:46	Kalau bukan profesor, paling nggak dia kaum yang intelek gitu. Dia ngajar atau kerjaannya di kampus.
homostoria_13	0:05:46	0:05:53	Tapi di sini dia diceritain ngelakuin usaha bunuh diri, yang berakhir gagal.
homostoria_13	0:05:53	0:05:59	Gagal, tapi dia ya udah kecelakaan, udah ada luka segala macam.
homostoria_13	0:05:59	0:06:06	Nah, dia tuh dibawa sama ibunya ke rumahnya keluarga ini. Biar dapet pengawasan.
homostoria_13	0:06:06	0:06:12	Biar si paman ini nggak ngelakuin hal-hal yang aneh. Atau ngelakuin percobaan bunuh dirii lagi.
homostoria_13	0:06:12	0:06:39	Ya pokoknya, cerita Little Miss Sunshine ini, intinya itu gimana masing-masing dari anggota keluarga ini bareng-bareng dengan segala kerumitan permasalahan hidupnya mereka masing-masing, kita kompak nganterin Olive untuk ke California, ke tempat konteks kecantikannya itu, atau beauty pageant.
homostoria_13	0:06:39	0:06:47	Nah, itu dari segi sinopsisnya, biar kita sama-sama punya bayangan, film ini itu ngomongin soal apa sih?
homostoria_13	0:06:47	0:06:55	Nah, habis itu, film ini itu di... itu disutradarai oleh Jonathan Dayton.
homostoria_13	0:06:55	0:07:10	Nah, aku nggak dapat informasi lebih banyak, dan setelah aku cari-cari kayak apa ya, dari IMDB dan segala macam, situs-situs lainnya, atau sekedar di Google, aku nggak nemu nih apa yang menarik dibahas dari Jonathan Dayton ini.
homostoria_13	0:07:10	0:07:18	Nah, mungkin kalau di episode-episode berikutnya kita nemu karya-karya yang bagus, ternyata kita bakal bahas lebih banyak.
homostoria_13	0:07:18	0:07:25	Biasanya kalau misalnya film itu sutradara sama penulis, kebanyakan sama. Ini perbedaannya.
homostoria_13	0:07:25	0:07:33	Penulisnya di film Little Mishan Shani itu namanya Michael Arndt.
homostoria_13	0:07:33	0:07:41	Salah banget namanya, tapi tulisannya Michael. Terus Arndt-nya itu penulisnya A-R-N-D-T.
homostoria_13	0:07:41	0:07:49	Dia itu punya track record yang menarik. Dia pernah nulis jadi Toy Story juga.
homostoria_13	0:07:49	0:08:03	Dia pernah nulis skripnya Toy Story juga, kemudian juga nulis story-nya di Hunger Games juga, terus di film Wall-E, filmnya Robot-Robot dari Pixar itu, dia juga ada di posisi senior kreatif.
homostoria_13	0:08:03	0:08:13	Terus dia juga pernah jadi story consultant di film Disney besar lagi, Incredibles 2, sama di filmnya Jurassic World Dominion.
homostoria_13	0:08:13	0:08:27	Nah kalau kita dari, kita lihat dari track record-nya nih, Kita bisa bilang di Michael Arndt ini dia penulis yang handalah, yang bisa memainkan emosi dari penontonnya.
homostoria_13	0:08:27	0:08:33	Secara dia juga pada akhirnya itu ada di film kreatif Pixar.
homostoria_13	0:08:33	0:08:45	Dan buat yang langganan atau udah sering nonton film-film Pixar, kalian bakal tahu kalau film-film keluarannya Pixar itu pinter banget buat menjelaskan topik dan hubungannya.
homostoria_13	0:08:45	0:08:52	apa ya, sesuatu cerita yang bisa membuat orang-orang itu tersentuh. Nah, itu.
homostoria_13	0:08:52	0:08:55	Sekarang kita akan bahas cast-cast-nya nih.
homostoria_13	0:08:55	0:09:01	Apa yang kamu temukan dari cast-cast di The Little Sunshine ini Va?
homostoria_13	0:09:01	0:09:07	Iya. Sebenarnya kalau menurutku ya, casat-cast nya itu bertabur bintang, gitu.
homostoria_13	0:09:07	0:09:16	Jadi kayak pemain-pemainnya itu tuh udah main di banyak film juga, gitu.
homostoria_13	0:09:16	0:09:25	Jadi menarik juga dari setiap cast-casat nya ya. Boleh langsung dibahas aja ya.
homostoria_13	0:09:25	0:09:29	Yang pertama dari Abigail Breslin sebagai Olive Hoover.
homostoria_13	0:09:29	0:09:36	Kalau dilihat ini kita bisa melihat bahwa Abigail Breslin ini sudah berkiprah di dunia film itu sejak 2002.
homostoria_13	0:09:36	0:09:39	Jadi sudah banyak film yang dibintanginya.
homostoria_13	0:09:39	0:09:48	Nah meskipun begitu, ternyata Little Miss Sunshine inilah yang tayang 2006 ini yang berhasil melambungkan namanya.
homostoria_13	0:09:48	0:10:05	Dia dari film Little Miss Sunshine ini mendapat banyak nominasi dan juga penghargaan karena membintangi film ini, seperti sebagai Best Young Actress dalam Critics' Choice Award, kemudian jadi Best Actress dalam Tokyo International Film Festival, dan juga lain sebagainya.
homostoria_13	0:10:05	0:10:13	Jadi, menarik ya. Kemudian yang kedua ada Paul Dano sebagai Donnie Hoover.
homostoria_13	0:10:13	0:10:19	Dia juga main di banyak film. Terus filmnya yang baru itu ada Money Dumb sama The Batman.
homostoria_13	0:10:19	0:10:25	Nah, pertama kali nonton Paul Dano ini aku tuh nemu di The Batman sebagai The Riddle.
homostoria_13	0:10:25	0:10:31	Dia jadi tokoh antagonis lah di situ. Dia jadi pembunuh bayaran dengan menarget orang-orang kaya.
homostoria_13	0:10:31	0:10:35	Masih ingat dong ya teman-teman yang udah nonton The Batman. Ya enggak, Pak.
homostoria_13	0:10:35	0:10:41	Kamu nonton filmPaul Dano yang apa nih, kira-kira?
homostoria_13	0:10:41	0:10:49	Nah, aku malah, aku tahu kalau misalnya, apa ya, Paul Dano itu juga main di film Batman.
homostoria_13	0:10:49	0:10:58	Aku sempat lihat review-nya, dan katanya Paul Dano itu meranin villainya The Riddler, itu tuh bagus banget.
homostoria_13	0:10:58	0:11:00	Tapi aku enggak nonton filmnya.
homostoria_13	0:11:00	0:11:07	Nah, tapi aku malah nonton, Malah, apa ya, liat Paul Dano pertama kali.
homostoria_13	0:11:07	0:11:13	Paling nggak secara sadar aku tau itu Paul Dano yang main. Itu aku nonton seris. Namanya Mr.
homostoria_13	0:11:13	0:11:20	and Mrs. Smith. Itu yang di seris. Kan ada yang filmnya.
homostoria_13	0:11:20	0:11:25	Filmnya kan kalau yang meraninkan berarti nama Angelina Jolie.
homostoria_13	0:11:25	0:11:26	Iya.
homostoria_13	0:11:26	0:11:31	Nah ini ada, apa namanya, ada seriesnya.
homostoria_13	0:11:31	0:11:36	Nah, tapi perannya Paul Duno juga nggak terlalu signifikan, dia cuma... ...kalo di...
homostoria_13	0:11:36	0:11:43	...kayak di kredit... ... kredit title gitu, lu sayangnya cuma di hot neighbor. Cuma apa...
homostoria_13	0:11:43	0:11:49	Cuma tetangga yang ganteng, tetangga yang keren. Cuma itu doang. Nggak ada signifikansinya.
homostoria_13	0:11:49	0:11:51	Tapi itu...
homostoria_13	0:11:51	0:11:56	...Apa ya... ...Mr. & Mrs. Smith yang versi ini
homostoria_13	0:11:56	0:11:59	datang atau muncul atau rilis itu setelah The Batman.
homostoria_13	0:11:59	0:12:06	Jadi mungkin adanya Paul Dano di situ sebagai cameo itu bisa naikin pamornya si seris.
homostoria_13	0:12:06	0:12:11	Itu sih kalau aku melihat pertama kali melihat Paul Dano.
homostoria_13	0:12:11	0:12:19	Ya, menarik juga ya. Aku sempat dengar seris ini sih, tapi belum nonton juga.
homostoria_13	0:12:19	0:12:25	Oke, kita lanjut ke cast berikutnya. Ada Alan Arkin sebagai Edwin Hoover.
homostoria_13	0:12:25	0:12:31	itu di sini sebagai kakeknya Olive sama Dwayne.
homostoria_13	0:12:31	0:12:36	Dan di sekian banyak filmnya yang menarik, aku tuh baru nonton filmnya di Little Miss Sunshine ini.
homostoria_13	0:12:36	0:12:49	Tapi aku sangat suka dengan perannya di film ini sebagai kakek tua yang tadi sudah dispill sama Pak Hans ya dia itu pecandu narkoba, terus dia tuh pemarah, jadi karena mungkin sudah tua, jadi dia tuh sensitif gitu.
homostoria_13	0:12:49	0:12:59	Dan ketika dalam perjalanan itu tuh banyak kata-kata yang, apa ya, kata-kata jokes yang seks gitu yang muncul dari bulutnya.
homostoria_13	0:12:59	0:13:04	Kayak gitu. Tapi itu lucu sih, menarik. Terus?
homostoria_13	0:13:04	0:13:09	Nah, aku mau coba nanggepin dulu nih. Aku coba nih, mau nanggepin soal Alan Larkin.
homostoria_13	0:13:09	0:13:15	Soalnya aku juga suka nih sama peran-peran orang tua yang punya peran di film nih.
homostoria_13	0:13:15	0:13:18	Nah, aku pernah nonton film Alan Larkin.
homostoria_13	0:13:18	0:13:20	Oh iya, boleh.
homostoria_13	0:13:20	0:13:27	Udah lama sih, film udah dari tahun berapa ya, 2010-an lah. Gak terlalu lama-lama banget sih.
homostoria_13	0:13:27	0:13:32	Aku gak tau tepatnya, judulnya itu Going Big Style.
homostoria_13	0:13:32	0:13:36	Jadi ceritanya ada tiga kakek-kakek, pensiunan.
homostoria_13	0:13:36	0:13:43	Satunya aku lupa, salah satunya Alan Arkin, satunya lagi Morgan Freeman.
homostoria_13	0:13:43	0:13:44	Tau kan kalau Morgan Freeman?
homostoria_13	0:13:44	0:13:46	Iya.
homostoria_13	0:13:46	0:13:51	Jadi ceritanya kakek-kakek pensiunan, ngerasa pensiunannya bosen banget.
homostoria_13	0:13:51	0:13:53	Akhirnya dia melakukan sesuatu yang ekstrim.
homostoria_13	0:13:53	0:13:57	Aku lupa sesuatu ekstrim itu apa, karena aku nonton udah lama banget.
homostoria_13	0:13:57	0:14:02	Itu dia kayak ngerampok bank atau apapunnya, dia tuh kayak pengen jadi ngerasa muda gitu loh.
homostoria_13	0:14:02	0:14:08	Dengan melakukan hal-hal yang dilakukan remaja. Melakukan kenakalan-kenakalan remaja gitu lah.
homostoria_13	0:14:08	0:14:16	Wah itu asik sih. Melihat tua-tua melakukan hal-hal kayak gitu. Itu sih. Dan aku harap, apa ya...
homostoria_13	0:14:16	0:14:22	Film-film yang ngangkat orang tua sebagai pemeran utama itu juga banyak di Indonesia.
homostoria_13	0:14:22	0:14:29	Itu juga sempat jadi kritiknya. Aku pernah nonton wawancaranya, wawancara Reza Rahadian.
homostoria_13	0:14:29	0:14:32	Dia juga suka film yang meranin itu orang-orang tua.
homostoria_13	0:14:32	0:14:36	Dan kritiknya juga buat film-film Indonesia itu juga itu.
homostoria_13	0:14:36	0:14:42	Ngasih panggung buat aktor-aktor senior yang umurnya itu udah tua sebagai pemeran utama.
homostoria_13	0:14:42	0:14:43	Karena nggak banyak.
homostoria_13	0:14:43	0:14:54	Apalagi yang yang sifatnya itu film-film hibur ya, kan kalau kayak autobiography itu kan pemperan utamanya senior juga gak sih?
homostoria_13	0:14:54	0:14:57	Aku lupa. Arswendi kalau gak salah namanya aku.
homostoria_13	0:14:57	0:15:06	Nah itu kan juga sebenarnya pemperan senior kan, tapi kan itu kan bukan film hiburan yang bisa, wah senang bisa bikin ketawa dan segala macem.
homostoria_13	0:15:06	0:15:17	Oh mungkin ini ya, bisa kalau di Indo tuh ada aktor kayak Indro gitu ga sih?
homostoria_13	0:15:17	0:15:21	Yang udah senior dan dia biasanya main di film atau gimana.
homostoria_13	0:15:21	0:15:32	Terus muncul kan karakter yang Srimulat yang lagi, apa ya, sekarang kan banyak kayak film-film ini juga kan.
homostoria_13	0:15:32	0:15:33	Apa?
homostoria_13	0:15:33	0:15:45	Film-film yang, film-film humor kayak gitu. Mungkin bisa juga ya maksudnya tadi. Menarik sih.
homostoria_13	0:15:45	0:15:53	Pokoknya aktor-aktor tua itu dikasih peran utama buat jadi apa ya, kayak romantis.
homostoria_13	0:15:53	0:15:57	Ya sebenarnya kayak nonton Jatuh Cinta Seperti di film-film.
homostoria_13	0:15:57	0:16:04	Itu kan, apa ya, tokor utamanya kan gak muda banget, tapi jadiin gitu.
homostoria_13	0:16:04	0:16:07	Model-model yang bisa dibilang tuh kayak gitu.
homostoria_13	0:16:07	0:16:12	Kayak Jatuh Cinta Seperti di film-film, tapi aktor sama aktor utama itu dituain lagi.
homostoria_13	0:16:12	0:16:23	Itu kritikan, itu kritikan. Nah, terus apa lagi nih? Kita balik lagi ke film Little Miss Sunshine.
homostoria_13	0:16:23	0:16:29	Apa lagi nih, Fah? Cast-cast yang kamu temukan, fakta-faktanya.
homostoria_13	0:16:29	0:16:31	Iya. Oke, balik ke Alan Arkin ini ya.
homostoria_13	0:16:31	0:16:36	Ternyata udah lama berkiprah di perfilman, tapi juga berprestasi menjadi aktor.
homostoria_13	0:16:36	0:16:41	Selain itu, dia itu ternyata juga produser, director, penyanyi, sama composer. Wah, gila ya.
homostoria_13	0:16:41	0:16:48	Kayak keren gitu loh dia. Punya banyak skill yang mendukung untuk untuk karirnya gitu.
homostoria_13	0:16:48	0:16:53	Oke, yang selanjutnya ada Tony Collette sebagai Cheryl Hoover.
homostoria_13	0:16:53	0:17:01	Dia itu berkarir sebagai mom atau ibunya Olive sama... sama... kakaknya.
homostoria_13	0:17:01	0:17:01	Dwayne.
homostoria_13	0:17:01	0:17:10	Dia itu mulai... Dwayne. Oke, dia itu memulai karir di dunia film pada tahun 1992.
homostoria_13	0:17:10	0:17:16	Film yang meledakkan namanya itu ketika bermain di film The Sixth Sense dan juga Little Miss Sunshine ini.
homostoria_13	0:17:16	0:17:22	artis yang berkebangsaan Australia ini juga pernah menjadi nominasi dalam Academy Award.
homostoria_13	0:17:22	0:17:30	Greg Kinner sebagai Richard Hoover. Dia berperan sebagai papanya.
homostoria_13	0:17:30	0:17:46	Greg Kinner atau Gregory Kinner ini adalah aktor berkebangsaan Amerika yang kalau teman-teman familiar sama orang ini, itu bermain dalam series Amerika yang terkenal, yang biasa kita tonton di Netflix itu, yaitu Friends.
homostoria_13	0:17:46	0:17:47	Wat.
homostoria_13	0:17:47	0:17:49	Selanjutnya ada siapa lagi, Pak Hans?
homostoria_13	0:17:49	0:17:55	Tunggu, tunggu, tunggu. Dia, dia ngemerarin siapa? Si Greg Kinner ini?
homostoria_13	0:17:55	0:18:01	Si, aku lupa. Pokoknya ada. Maaf, Pak. Kukira kamu tau.
homostoria_13	0:18:01	0:18:02	Enggak ya?
homostoria_13	0:18:02	0:18:03	Aku nggak tau, aku nggak tau.
homostoria_13	0:18:03	0:18:10	Aku nggak nonton Friends juga sebenernya, tapi... Tau lah. Maksudnya, kebayang lah.
homostoria_13	0:18:10	0:18:15	Kan klip-klipnya suka liat, suka... ...keputar di Reels apa di Shorts tuh.
homostoria_13	0:18:15	0:18:20	Oke. Oke, untuk cast selanjutnya ada siapa, Pak Hans?
homostoria_13	0:18:20	0:18:26	Nah, ini anggota keluarga terakhir ya, Mas. Ini yang meranin si Paman.
homostoria_13	0:18:26	0:18:34	Nama Pamannya kan Franger Ginzburg. Ini yang meranin Steve Carell.
homostoria_13	0:18:34	0:18:40	Kalau kalian nggak tahu Steve Carell kebanyakan sih. Karena dia udah tampil di mana aja.
homostoria_13	0:18:40	0:18:48	Paling nggak, kalau kalian nggak tahu dari meme yang... God, please, no, God.
homostoria_13	0:18:48	0:18:53	Yang lagi marah-marah itu. Namanya kan diambil dari...
homostoria_13	0:18:53	0:18:59	Aku lupa kata-kata persisnya ya, pokoknya ya ada kata God, please sama no.
homostoria_13	0:18:59	0:19:03	Iya, iya, iya.
homostoria_13	0:19:03	0:19:11	Diambil dari series komedi The Office, yang versi Amerika.
homostoria_13	0:19:11	0:19:20	Yang mana dari situ banyak meme yang lahir, kayak... Meme yang perbedaan diantara dua gambar.
homostoria_13	0:19:20	0:19:24	Padahal gambarnya itu sebenarnya sama-sama. Pernah lihat yang kayak gitu?
homostoria_13	0:19:24	0:19:32	Nah, itu diambil juga dari... ...series The Office.
homostoria_13	0:19:32	0:19:36	Dan masih ada banyak meme yang diambil dari situ, kayak...
homostoria_13	0:19:36	0:19:42	...meme jambatangan yang awkward, yang itu juga di... ...apa ya, itu kayak fotonya Steve Carell...
homostoria_13	0:19:42	0:19:51	fotonya, tokohnya di sana yang diperanin sama Steve Carell, dia lagi gondrong apalagi apa, terus mukanya awkward, salaman sama bosnya gitu.
homostoria_13	0:19:51	0:19:56	Itu pokoknya banyak lah. Kalian bisa cari tahu sendiri, meme-meme dari The Office itu apa aja.
homostoria_13	0:19:56	0:20:07	Nah, itu soal, apa namanya, cast-cast yang paling nggak yang utama-utama ya, 6 anggota keluarga dari film Little Miss Sunshine.
homostoria_13	0:20:07	0:20:11	Nah, sekarang kita masuk ke pembahasannya nih.
homostoria_13	0:20:11	0:20:13	Selanjutnya ya.
homostoria_13	0:20:13	0:20:23	Oke, kita bakal masuk ke pembahasan soal-soal ceritanya dan berbagai hal yang kami anggap menarik di film ini.
homostoria_13	0:20:23	0:20:29	Kita kan tadi udah tahu nih kalau dia ada banyak banget karakternya.
homostoria_13	0:20:29	0:20:43	Dan yang aku apresiasi di film ini adalah proporsi dan perkenalan dan penceritaan, screen time, dan segala macamnya setiap tokoh ini tuh seimbang.
homostoria_13	0:20:43	0:20:48	Aku pribadi emang suka backstory dari suatu cerita atau suatu tokoh gitu.
homostoria_13	0:20:48	0:20:55	Apapun media ceritanya, entah itu di komik, manga, novel, film, everything.
homostoria_13	0:20:55	0:21:04	Dengan adanya backstory ini, kita jadi bisa tau nih motivasi tokoh melakukan apa yang dia lakukan di cerita itu.
homostoria_13	0:21:04	0:21:10	Jadi bisa lebih mudah buat kita untuk bersimpati sama tokohnya.
homostoria_13	0:21:10	0:21:14	walaupun atau bahkan untuk tokoh antagonisnya.
homostoria_13	0:21:14	0:21:23	Aku malah paling suka backstory yang ngejelasin masa lalunya atau backstory-nya soal feeling dari sebuah cerita atau film.
homostoria_13	0:21:23	0:22:05	penonton atau pembacaannya tuh jadi bisa berefleksi kalau sebenernya penjahat itu punya motivasi yang intensinya tuh gak selalu jahat ada sisi baiknya juga sesuatu yang bikin kita gak bisa menghakimi langsung kalau dia itu bener-bener orang yang jahat kita jadi bisa ngeliat kalau dunia itu gak selalu hitam putih yang paling aku kepikiran contohnya ya ya Thanos Thanos kan ngerasa apa dunia ini bakal ancur, terus bakal banyak ada kerusakan lingkungan segala macem dan itu penyebabnya adalah makhluk-makhluk yang ada di jagad semesta.
homostoria_13	0:22:05	0:22:17	Jadi dia pengen ngancur.., apa ya, ngilangin sebagian alam semesta, eh, sebagian penduduk alam semesta ini, biar semesta ini tetap sehat, tetap bisa utuh, tetap bisa hidup, nggak ancur.
homostoria_13	0:22:17	0:22:19	Itu kan, intensinya tidak buruk kan?
homostoria_13	0:22:19	0:22:27	Itu kan kayak menjaga untuk tidak semakin global warming, dengan cara membasmi separuh populasi bumi.
homostoria_13	0:22:27	0:22:33	Intansinya bagus, tapi caranya yang dianggap salah.
homostoria_13	0:22:33	0:22:41	Ya gitu, contoh yang paling menarik dan banyak orang tau mungkin Thanos, ya itu sih.
homostoria_13	0:22:41	0:22:51	Walaupun sebenernya banyak orang yang tidak bisa bersimpati sama Thanos juga ya, aku juga susah bersimpati sama Thanos, tapi paling nggak dengan ada backstory atau penceritaan itu, kita bisa jadi tau lah.
homostoria_13	0:22:51	0:22:57	Di balik apa kekejamannya itu, ternyata ada intensi yang bisa dibilang baik.
homostoria_13	0:22:57	0:23:00	Nah, kita balik lagi ke film Little Miss Sunshine.
homostoria_13	0:23:00	0:23:39	Film ini memang ada tokoh yang jahat yang jadi villainnya tapi di sini, apa, tetep ada banyak tokoh ada banyak tokoh yang kayak aku bilang tadi tepatnya ada 6 tokoh tadi dan masing-masing dari tokoh itu diperkenalkan dengan baik informasi yang kita dapet dari awal sama akhir cerita dari akhir film itu cukup untuk kita tau dan bisa bersimpati sama karakternya. Gak ada screen time yang kurang semuanya cukup lah serba cukup Dan susah loh sebenernya untuk menyeimbangin cerita dengan tokoh yang sebanyak itu.
homostoria_13	0:23:39	0:23:42	Gak semua penulis atau sutradara tuh bisa ngelakuin itu.
homostoria_13	0:23:42	0:23:47	Dan film Little Miss Sunshine ini jadi salah satu contoh yang berhasil.
homostoria_13	0:23:47	0:23:50	Dan kalau di Indonesia ya, Va ya.
homostoria_13	0:23:50	0:24:01	Aku mengakui atau aku kegum sama orang yang bisa nge-deliver tokoh-tokoh yang banyak ini dengan baik.
homostoria_13	0:24:01	0:24:04	Kayak film Little Miss Sunshine ini.
homostoria_13	0:24:04	0:24:13	Penulis sama sutradaranya itu, yang aku tau gak sama saat ini, itu... ...Muhadkly Acho.
homostoria_13	0:24:13	0:24:22	Itu yang jadi... ...sutradaranya Gara-gara Warisan sama Agak Alen. Itu kan dari...
homostoria_13	0:24:22	0:24:29	Persamaannya kelitan kan? Dan kamu kan bisa bersimpati... ...sama masing-masing dari tokohnya, kan?
homostoria_13	0:24:29	0:24:35	Dan ceritanya masing-masing... Nah itu, itu kekuatannya.
homostoria_13	0:24:35	0:24:43	Menarik, menarik. Karena di Agak Laen itu kan ada banyak karakter juga ya.
homostoria_13	0:24:43	0:24:46	Mereka ada berdua.
homostoria_13	0:24:46	0:24:51	Udah banyak gitu. Dan posisinya cukup, iya. Menarik, menarik.
homostoria_13	0:24:51	0:24:57	Rata lah dia, bagus dia. Nah, kita balik lagi ke Little Miss Sunshine.
homostoria_13	0:24:57	0:25:04	Di Little Miss Sunshine itu juga ada adegan yang aku suka. yaitu adegan meja makan.
homostoria_13	0:25:04	0:25:13	Nah, kalau buat aku pribadi nih, meja makan itu adalah salah satu komponen yang paling penting di dalam rumah.
homostoria_13	0:25:13	0:25:17	Meja makan itu jadi tempat orang-orang kumpul, bisa ngobrol apapun.
homostoria_13	0:25:17	0:25:24	Bisa cerita apapun yang masing-masing anggota keluarga itu ngalamin seharian.
homostoria_13	0:25:24	0:25:27	Bisa cerita yang receh atau pembahasan yang berat.
homostoria_13	0:25:27	0:25:35	Kayak politik, atau mungkin ada permasalahan di masing-masing anggota keluarga itu.
homostoria_13	0:25:35	0:25:44	Nah, di film Little Miss Sunshine, ada adegan dinner atau makan malam di meja makan.
homostoria_13	0:25:44	0:25:54	Nah, adegan ini terjadi atau terlihat di awal setelah perkenalan semua karakter tadi.
homostoria_13	0:25:54	0:25:57	Mereka dikumpulkan jadi satu di meja makan itu.
homostoria_13	0:25:57	0:26:04	Kan kita dari barusan dikasih tahu, permasalahannya masing-masing dari karakter.
homostoria_13	0:26:04	0:26:08	Itu langsung dikumpulin jadi satu di meja makan.
homostoria_13	0:26:08	0:26:20	Mungkin kalau kita udah ngeliat adegan meja makan, kita expect-nya bakal ada pembicaraan yang sifatnya ringan lah, yang fun.
