Audio file	Start	End	Text
Hari Minggoean_033	0:10:44	0:10:48	Jadi ceritanya itu sebuah buku, itu ada yang punya konsol Switch tadi.
Hari Minggoean_033	0:10:48	0:10:53	Dan sengaja dibawa pas lebaran buat jadi wadah ngumpul bareng.
Hari Minggoean_033	0:10:53	0:10:55	Dan itu seru banget.
Hari Minggoean_033	0:10:55	0:11:02	Dan aku jadi sadar orang itu kalau udah main game itu jadi bisa lepas banget.
Hari Minggoean_033	0:11:02	0:11:04	Kayak bisa jadi diri mereka sendiri.
Hari Minggoean_033	0:11:04	0:11:07	Awkwardnya itu kayak lepas gitu bajunya.
Hari Minggoean_033	0:11:07	0:11:09	Baju awkwardnya kayak lepas.
Hari Minggoean_033	0:11:09	0:12:16	Sampai-sampai ada yang ya namanya game lah ya kadang-kadang bikin kesel antara konsolnya yang jelek apa karena konsol jelek atau memang lain gak fokus aja itu sampai ada yang ngumpat mengumpat yang mana itu jadinya awkward jatohnya karena kami itu mainnya di ruang keluarga yang sama semua orang semua anggota keluarga juga mengumpul di sana tapi untungnya itu nggak terlalu digubris orangnya juga tau kalau dia salah dan yang denger juga nggak terlalu ngasih reaksi jadi ya aman aja lah poinnya tadi adalah orang jadi lepas pas main game walaupun batas-batas apa ya norma tadi itu jadi agak ditabrak tapi kejujuran yang tadi itu bisa bikin kita jadi lebih dekat Dan dari sini aku juga dapat perspektif kalau game, konsol, atau semacamnya itu bukan cuma sarana untuk menghibur diri sendiri, tapi bisa juga untuk menghibur diri sendiri bersama yang lainnya.
Hari Minggoean_033	0:12:16	0:12:53	Dan dari kegiatan ini ada bonding atau ikatan yang terbentuk yang diawalinya tuh tanpa basa-basi yang problematik yang kayak udah punya pacar belum, udah nikah belum, kapan nikah, atau sekarang kerja dimana dan sebagainya tapi kedekatannya itu berawal dari menunjukkan diri yang sejujurnya kayak bocah yang pertama kali ngelihat bola yang warna-warni ya dan begitulah sepanjang libur lebaran kami sering main konsol tadi sekali-kali juga keluar cari jajan dan enggak banyak dan biasa-biasa saja kegiatannya, generic lah.
Hari Minggoean_033	0:12:53	0:12:58	Kayak orang-orang ngumpul, main biasa sama keluarganya.
Hari Minggoean_033	0:12:58	0:13:08	Tapi momen kumpul bareng sekeluarga besar tadi sama sepupu-sepupu itu memang momen kebersamaan yang selalu aku nikmati.
Hari Minggoean_033	0:13:08	0:13:20	Dan pada akhirnya mereka juga harus balik ke kota mereka masing-masing, juga punya kehidupan di kota mereka masing-masing, ada yang kerja, ada yang masih sekolah, dan lain-lain.
Hari Minggoean_033	0:13:20	0:13:25	Pertemuan kami memang singkat, pengen juga diperpanjang.
Hari Minggoean_033	0:13:25	0:13:42	But anyway, mereka berlibur ke Jogja untuk kabur sejenak dari realita, sama kayak kami yang ada di Jogja, menerima mereka ke sini, ke rumah kami, untuk melupakan kebenaran dunia.
Hari Minggoean_033	0:13:42	0:13:44	Nah, oke segitu aja dari aku.
Hari Minggoean_033	0:13:44	0:13:50	Sorry banget kalau tadi kalian agak terkaget-kaget karena aku tiba-tiba ngomongin politik.
Hari Minggoean_033	0:13:50	0:13:52	Yang mana tuh tentunya random.
Hari Minggoean_033	0:13:52	0:13:53	Cukup random lah ya.
Hari Minggoean_033	0:13:53	0:13:59	Yang bikin aku ngomongin politik itu kan tadi, pemantiknya nerilir ke lagu tadi kan?
Hari Minggoean_033	0:13:59	0:14:01	Kenapa bisa gitu?
Hari Minggoean_033	0:14:01	0:14:03	Tapi memang kenyataannya ya memang gitu sih.
Hari Minggoean_033	0:14:03	0:14:09	Semua yang ada di hidup kita, semua keputusan, itu ada beban politisnya.
Hari Minggoean_033	0:14:09	0:14:14	Aku harap pelan-pelan kita bisa belajar untuk lebih peduli sama politik.
Hari Minggoean_033	0:14:14	0:14:19	Karena politik itu bukan cuma yang ada di DPR, di pemerintahan, di presiden.
Hari Minggoean_033	0:14:19	0:14:27	atau DPR segala macem, tapi politik adalah segala macem yang ada di sekitar kita.
Hari Minggoean_033	0:14:27	0:14:29	Dan terima kasih yang udah dengerin sampai akhir.
Hari Minggoean_033	0:14:29	0:14:41	Kalau kalian ngerasa sinir ini menghibur atau menginspirasi kamu, kamu bisa bantu kami dengan cara like, share, dan subscribe semua kanal media sosial Hari Minggoean.
Hari Minggoean_033	0:14:41	0:14:42	Segitu dulu.
Hari Minggoean_033	0:14:42	0:14:44	Aku Hans, pamit undur diri.
Hari Minggoean_033	0:14:44	0:14:45	Ciao!
Hari Minggoean_034	0:00:01	0:00:04	Halo semuanya, kembali lagi di siniar Hari Minggoean.
Hari Minggoean_034	0:00:04	0:00:06	Masih bersama aku, Han Hansen.
Hari Minggoean_034	0:00:06	0:00:11	Di kesempatan kali ini, kita akan membahas sedikit banyaknya tentang dunia pendidikan.
Hari Minggoean_034	0:00:11	0:00:19	Kita nggak bakal ngomongin berat-berat, kita nggak ngomongin soal guru atau soal sekolahan.
Hari Minggoean_034	0:00:19	0:00:26	Tapi di sini kita bakal ngebahas soal kemauan atau niat belajar dari seorang anak.
Hari Minggoean_034	0:00:26	0:00:34	Tapi lebih tepatnya lagi, episode kali ini akan lebih banyak dengerin aku untuk sambat soal niat belajar menurutku yang...
Hari Minggoean_034	0:00:34	0:00:37	Ngeselin.
Hari Minggoean_034	0:00:37	0:00:39	Minggu ini aku udah mulai ngajar lagi.
Hari Minggoean_034	0:00:39	0:00:43	Dan yang spesialnya di minggu ini...
Hari Minggoean_034	0:00:43	0:00:51	Aku ada dua sesi trial kelas, yang artinya ada dua murid baru yang mau masuk ke tempat les-lesan.
Hari Minggoean_034	0:00:51	0:00:59	Dan kalau misalnya mereka ngerasa cocok ketika di trial kelas tadi, mereka bakal lanjut ke sesi yang lebih lama, sesi rutinnya.
Hari Minggoean_034	0:00:59	0:01:03	Dan dua trial kelasnya itu ditumpuk di hari Jumat kemarin.
Hari Minggoean_034	0:01:03	0:01:06	Yang satu pas siang, yang satunya lagi pas maghrib.
Hari Minggoean_034	0:01:06	0:01:14	Dan dua muridku yang ikut trial kelas itu, Pas aku udah ngejar, ternyata beda banget.
Hari Minggoean_034	0:01:14	0:01:21	Perbedaan yang pertama, itu memang dari segi usia, dari segi jenjang pendidikan yang mereka tuh udah beda.
Hari Minggoean_034	0:01:21	0:01:31	Yang ikut siang itu, dia di kelas 3 SD, dan yang ikut pas maghrib, itu kelas 6 SD.
Hari Minggoean_034	0:01:31	0:01:37	Jadi dari mentalnya aja, dari tingkat perkembangannya aja, itu udah beda banget.
Hari Minggoean_034	0:01:37	0:01:45	Terus aku pas ngeliat mereka itu kayak apa ya, kayak sadar gitu.
Hari Minggoean_034	0:01:45	0:01:51	Kalau pas masih kecil, selisih satu atau dua tahun itu tuh udah banyak banget.
Hari Minggoean_034	0:01:51	0:01:56	Dalam artian, banyak banget yang bisa berubah dalam merentang waktu sependek itu.
Hari Minggoean_034	0:01:56	0:02:09	Kan kalau misalnya udah gede gini, eh setahun kemarin sama tahun kemarin lagi tuh sama dan kita bisa memprediksi sama satu tahun ke depan yang kita lagi jalanin juga gak bakal jauh beda gitu loh.
Hari Minggoean_034	0:02:09	0:02:14	Apalagi dari segi sifat, perangai, ya gak bakal beda jauh lah.
Hari Minggoean_034	0:02:14	0:02:18	Dan itu juga, terus kita balik lagi, itu juga masih di umur bocah.
Hari Minggoean_034	0:02:18	0:02:26	Kalau pas bocah yang bocah SD ya, kalau misalnya pas bayi, itu ya lebih beda lagi, lebih cepat lagi.
Hari Minggoean_034	0:02:26	0:02:41	Dan dari situ aku juga baru engah kalau alasannya, sejujurnya alasannya kenapa bayi itu dihitung umurnya pakai bulan, itu karena perkembangan mereka itu cepat banget.
Hari Minggoean_034	0:02:41	0:02:45	Iyalah, kita balik lagi ke bahasan trial class-nya.
Hari Minggoean_034	0:02:45	0:02:54	Nah, selain usianya sama jajan pendidikannya yang beda, menurut mereka yang masuk terakhir kelas itu pembawaannya pas mereka belajar itu beda banget.
Hari Minggoean_034	0:02:54	0:03:00	Yang kecil itu relatif lebih manut, lebih nurut, dan yang besar itu kebalikannya.
Hari Minggoean_034	0:03:00	0:03:03	Susah banget dibilangin.
Hari Minggoean_034	0:03:03	0:03:11	Ketika kita bahas yang besar dulu lah, karena bagi gue ini tipe-tipe menurut yang ngeselin.
Hari Minggoean_034	0:03:11	0:03:16	Sebelumnya kita bahas lebih jauh, aku mau klarifikasi dulu.
Hari Minggoean_034	0:03:16	0:03:27	Yang aku maksud dengan ngeselin itu bukan berarti anaknya apa ya, kayak lakal, atau begundal, atau apapun yang dianggap jelek, tapi...
Hari Minggoean_034	0:03:27	0:03:34	Ya, dan aku juga nggak ada niatan gitu loh untuk mengotak-ngotakkan anak ke hal-hal tak tentu.
Hari Minggoean_034	0:03:34	0:03:39	Cuma memang aku memandang anak membagi muridku itu jadi dua.
Hari Minggoean_034	0:03:39	0:03:43	murid yang niat belajar sama murid yang gak niat belajar.
Hari Minggoean_034	0:03:43	0:04:00	Kalau murid yang niat belajar walaupun dia mungkin secara fokusnya kurang atau mungkin apa ya, secara kognitif atau pikirannya itu kayak sulit banget nangkap, aku masih gak apa-apa selama memang niat belajar itu kelihatan.
Hari Minggoean_034	0:04:00	0:04:06	Cuma kalau yang gak niat belajar ini tuh, itu agak-agak ngeselin.
Hari Minggoean_034	0:04:06	0:04:20	Dan aku sebenernya juga nggak terlalu peduli sama hal-hal yang di luar itu, kayak latar belakang mereka, dari mana mereka berasal, tingkat sosialnya kayak gimana, dan semacamnya.
Hari Minggoean_034	0:04:20	0:04:23	Aku tuh nggak terlalu mempedulikan.
Hari Minggoean_034	0:04:23	0:04:31	Nah, muridku yang ikut dari kelas yang besar itu masuk ke kategori yang nggak niat belajar.
Hari Minggoean_034	0:04:31	0:05:01	Aku juga sebenernya nggak begitu masalah sama orang atau anak yang gak niat belajar selama gak niat belajarnya itu di sekolah yang notabene ya wajib mau gak mau ya harus yang mana mereka selama lima atau enam hari itu harus terus-terusan ada di bangku sekolah mereka dan aku pun juga sama waktu Kecil dulu waktu masuk sekolah, gak setiap saat dan gak setiap pelajaran aku punya semangat yang kuat, semangat yang gede buat belajar.
Hari Minggoean_034	0:05:01	0:05:07	Bahkan kadang-kadang itu buat sekedar ngangkat kepala itu, itu juga udah berat banget.
Hari Minggoean_034	0:05:07	0:05:12	Jadi ya aku cukup paham lah kalau misalnya mereka tuh malas belajar di sekolahan.
Hari Minggoean_034	0:05:12	0:05:17	Dan ditambah di sekolahan itu, sering-seringnya tuh ngebosenin.
Hari Minggoean_034	0:05:17	0:05:25	Biasanya mau ngebosenin atau enggak, sorry, ngebosenin atau nggaknya itu tergantung gurunya.
Hari Minggoean_034	0:05:25	0:05:36	Kalau gurunya cuma ngomong terus di depan kelas, terus murid cuma disuruh buat nyatet, ya gimana caranya kita mau membayangkan murid-murid yang bersemangat.
Hari Minggoean_034	0:05:36	0:05:42	Yang semangat malah juga yang tiba-tiba anak ambis, yang percaya kalau akademis itu penting.
Hari Minggoean_034	0:05:42	0:05:46	Atau ya mereka yang suka banget sama mata pelajarannya itu.
Hari Minggoean_034	0:05:46	0:05:51	Yang mana yang suka sama mata pelajaran itu, itu yang nggak bangga.
Hari Minggoean_034	0:05:51	0:05:59	Dan kalau misalkan ada, ya nggak semua mata pelajaran dia suka, dia bersemangat, se-excited itu.
Hari Minggoean_034	0:05:59	0:06:12	Jadi kalau misalnya semua guru itu ngebuat murid-muridnya pasif, cuma dengerin doang, ya jelas muridnya nggak bakal ada yang semangat, atau ya tadi cuma sedikit yang semangat.
Hari Minggoean_034	0:06:12	0:06:20	Dan bisa juga, niatnya itu datang dari sistem sekolahnya.
Hari Minggoean_034	0:06:20	0:06:21	Sistem sekolahnya.
Hari Minggoean_034	0:06:21	0:06:29	Kalau yang konvensional, yang ya kayak kebanyakan sekolah, terutama yang di sekolah negeri, itu kan kebanyakan relatif boring lah, cuma gitu-gitu doang.
Hari Minggoean_034	0:06:29	0:06:34	Dari depan kelas, kegiatan di sekolah, di luar kelas itu minim banget.
Hari Minggoean_034	0:06:34	0:07:16	Dan mungkin bukan juga karena guru-gurunya nggak mau kreatif, tapi sistemnya itu memaksa dia untuk belajar atau lebih tepatnya mengajar dengan cara yang biasa-biasa aja jadi gak mungkin juga kita nyalahin guru sepenuhnya dan ditambah lagi kita denger banyak diberita kalau guru-guru ini tuh masih underpaid masih gak layak gitu apa namanya gajinya buat hidup pasti ada yang honorer jaminannya kurang jelas jadi harus cari tambahan penghasilan sana-sini, apakah sudah berkeluarga itu membenuhi dia, jadi tambah gede kan.
Hari Minggoean_034	0:07:16	0:07:30	Jadi waktu yang seharusnya guru itu luangkan untuk improvement ke dirinya, gimana cara jadi pengajar yang lebih baik, gimana caranya membuat anak-anak tuh semangat belajar, itu tuh.
Hari Minggoean_034	0:07:30	0:07:34	kepake buat cari duit-duit tambahan buat sekedar hidup aja.
Hari Minggoean_034	0:07:34	0:07:36	Kadang-kadang udah nyari duit tambahan tuh,
Hari Minggoean_034	0:07:36	0:07:39	bukan juga jadi kaya juga si gurunya itu.
Hari Minggoean_034	0:07:39	0:07:43	Cuma sekedar bisa menyambung hidup dirinya dan keluarganya gitu lho.
Hari Minggoean_034	0:07:43	0:07:46	Dan itu kan sangat disayangkan banget.
Hari Minggoean_034	0:07:46	0:07:52	Dan bisa jadi, itu muridnya juga nih yang emang pada dasarnya tuh males.
Hari Minggoean_034	0:07:52	0:07:57	Dan buat aku, kalau mereka males belajar ya, Fine, fine, biasa aja gitu.
Hari Minggoean_034	0:07:57	0:08:01	Toh ya tadi, nggak semua anak suka sama-sama mapel.
Hari Minggoean_034	0:08:01	0:08:05	Terus juga dia ngerasa kalau apa yang dia pelajarin itu nggak penting.
Hari Minggoean_034	0:08:05	0:08:16	Mungkin aku rasa ya, murid atau anak-anak itu paling nggak ada satu dua pelajaran yang dianggap penting.
Hari Minggoean_034	0:08:16	0:08:29	Jadi selalu ada, tapi mungkin ada juga yang sebagian besar menganggap pelajaran di sekolah itu nggak penting, tapi aku rasa mustahil untuk anak itu menganggap semua pelajaran yang ada di sekolah itu nggak penting.
Hari Minggoean_034	0:08:29	0:08:33	Jadi ya, itu balik lagi tergantung ke motivasinya.
Hari Minggoean_034	0:08:33	0:08:40	Kalau misalnya mereka menganggap pelajaran itu penting, mereka punya tuh, punya niatan, punya kesadaran buat belajar.
Hari Minggoean_034	0:08:40	0:08:42	Cuma kalau nggak, ya...
Hari Minggoean_034	0:08:42	0:08:45	Ya itu tadi jadi pattern malas-malasan tadi.
Hari Minggoean_034	0:08:45	0:08:49	Dan alasannya apapun tuh ya boleh-boleh aja menurut lo untuk malas belajar.
Hari Minggoean_034	0:08:49	0:08:51	Tapi ya itu kalau di sekolah ya.
Hari Minggoean_034	0:08:51	0:08:55	Kalau menurutku di tempat les lesan harusnya beda.
Hari Minggoean_034	0:08:55	0:09:02	Maksudnya gini, kalau misalnya anak ini pada dasarnya tuh udah malas belajar.
Hari Minggoean_034	0:09:02	0:09:05	Malas belajar lah katakanlah.
Hari Minggoean_034	0:09:05	0:09:10	Terus yang ngapain gitu loh ngikut les di luar sekolah.
Hari Minggoean_034	0:09:10	0:09:17	Di sekolah kan itu udah wajib ya, udah wajib dan mereka udah nganggap males, udah nganggap itu ribet, susah buat dia.
Hari Minggoean_034	0:09:17	0:09:24	Kalo nambahin lagi di tempat flash salesan, apa itu cuma nambah-nambahin beban anaknya.
Hari Minggoean_034	0:09:24	0:09:33	Apalagi kalo misalnya kasus-kasus kayak gini tuh orang tuanya gitu yang suka maksa anaknya buat flash, padahal anaknya sendiri tuh gak mau.
Hari Minggoean_034	0:09:33	0:09:39	Menang kalau les itu kan bayar lagi ya, dan bayaran juga nggak murah.
Hari Minggoean_034	0:09:39	0:09:41	Jadi sayang aja gitu loh.
Hari Minggoean_034	0:09:41	0:09:52	Mending itu uang dipakai untuk hal-hal yang lain, dan juga ketika les itu yang dikorbankan itu juga bukan cuma uang, tapi juga waktu.
Hari Minggoean_034	0:09:52	0:09:55	Waktu yang berharga buat anak-anak itu.
Hari Minggoean_034	0:09:55	0:10:14	Mending waktunya itu daripada dipakai buat pelajaran yang dipaksain tadi, mending anaknya pakai buat istirahat, buat main sama temennya, buat bersosialisasi, atau waktunya itu digunain sama anaknya untuk kerjain apapun yang dia emang beneran suka.
Hari Minggoean_034	0:10:14	0:10:17	Malah kan dari situ dia bisa berkembang.
Hari Minggoean_034	0:10:17	0:10:23	Jadi ini bukan cuma soal duit, tapi juga waktu yang berharga, waktu, lebih tepatnya masa.
Hari Minggoean_034	0:10:23	0:10:31	Masa kecil, masa anak-anak yang nggak mungkin si anak ini bakal bayar ketika dewasa nanti.
Hari Minggoean_034	0:10:31	0:10:33	Nggak bisa diulangi lagi.
Hari Minggoean_034	0:10:33	0:10:34	Oke.
Hari Minggoean_034	0:10:34	0:10:37	Nah itu tipe yang nggak niat belajar yang aku maksud.
Hari Minggoean_034	0:10:37	0:10:40	Anak yang nggak niat belajar di tempat les-lesan.
Hari Minggoean_034	0:10:40	0:10:48	Nah muridku yang gede ini, yang ikut trial class tadi, itu gak niat banget.
Hari Minggoean_034	0:10:48	0:10:49	Jelas, kelihatan gak niat banget.
Hari Minggoean_034	0:10:49	0:11:05	Ya, mungkin soal niat gak bisa dinilai ya, itu cuman itu penilaianku subjektif banget, aku seharusnya tidak boleh ngejudge, tapi yang tampak di layar, oh iya ini BTW kelas itu kelas online, jadi kita belajar via Zoom.
Hari Minggoean_034	0:11:05	0:11:13	Jadi dari layarku tuh kelihatan anaknya itu main game di tengah-tengah pembelajaran.
Hari Minggoean_034	0:11:13	0:11:16	Dia kelihatan banget lagi pegang Nintendo Switch.
Hari Minggoean_034	0:11:16	0:12:00	Dan bahkan kalau misalnya gini, misalnya kita lagi main game atau main HP di kelas, kan kita suka naro layarnya hpnya atau game itu kan dibawah meja ya biar gak keliatan sama gurunya biar gak disembunyiin eh biar disembunyiin biar gak keliatan sama gurunya itu tadi kita tau tuh kalau misalnya main game di kelas itu salah tetep kita lakuin cuma biar gak dihukum dan segala macem kita melakukannya secara sembunyi tapi anaknya aku anak yang besar ini yang aku ajarin kemarin itu tuh gak kayak gitu dia Dia main, ini kan layar ya, layar ya.
Hari Minggoean_034	0:12:00	0:12:05	Itu bener-bener kelihatan dia lagi pegang konsol dan diangkat pakai kedua tangan gitu.
Hari Minggoean_034	0:12:05	0:12:12	Kayak lagi bener-beneran casualnya, cozy banget main konsolnya.
Hari Minggoean_034	0:12:12	0:12:16	Kesal dong guru, guru nggak diperhatiin selalu, kesal dong.
Hari Minggoean_034	0:12:16	0:12:24	Tapi ya, aku coba nurunin marahku, terus aku, aku malah balik nanya, is that a Nintendo Switch?
Hari Minggoean_034	0:12:24	0:12:26	What do you play?
Hari Minggoean_034	0:12:26	0:12:37	Tapi, walaupun aku udah nanya hal-hal tadi, hal yang di luar pelajaran, yang mana aku rasa dia suka sama pertanyaan itu, aku juga gak dibubes.
Hari Minggoean_034	0:12:37	0:12:40	Dia juga tetap mainan HP-nya, terus jawabnya juga sekedarnya.
Hari Minggoean_034	0:12:40	0:12:48	Ditambah lagi, anaknya tuh pas aku minta nge-telepon sesuatu, dia langsung bilang gak bisa.
Hari Minggoean_034	0:12:48	0:13:01	Jadi, kita belajar satu teks, di teks itu ada kata yang sulit, dan aku minta si anaknya untuk membuat kata yang sulit tadi jadi sebuah kalimat.
Hari Minggoean_034	0:13:01	0:13:04	Yang mana sebenarnya kata-katanya nggak sulit banget buat dia.
Hari Minggoean_034	0:13:04	0:13:08	Dan dia langsung bilang nggak bisa.
Hari Minggoean_034	0:13:08	0:13:11	Aku suruh lagi, dia bilang nggak bisa.
Hari Minggoean_034	0:13:11	0:13:13	Terus aku paksa-paksa lagi.
Hari Minggoean_034	0:13:13	0:13:14	Akhirnya dia mau.
Hari Minggoean_034	0:13:14	0:13:17	Dan bisa, dan bagus juga.
Hari Minggoean_034	0:13:17	0:13:19	Kalau misal pada akhirnya bisa ya.
Hari Minggoean_034	0:13:19	0:13:23	Kan, coba lah usahain dulu lah.
Hari Minggoean_034	0:13:23	0:13:25	Dicoba dulu.
Hari Minggoean_034	0:13:25	0:13:32	Kalau misalnya kelihatan bingung, terus berkali-kali nyoba salah terus, ya baru bilang, bisa ya nggak apa-apa kalau udah kayak gitu.
Hari Minggoean_034	0:13:32	0:13:39	Apalagi kalau dari awal udah bilang nggak bisa, itu kan nambahin tensi gurunya ya.
Hari Minggoean_034	0:13:39	0:13:46	Oke anyway, terus kita lanjut nih ke murid gue yang satunya lagi, yang lebih kecil.
Hari Minggoean_034	0:13:46	0:13:47	Tah perangainya tuh beda banget.
Hari Minggoean_034	0:13:47	0:13:52	Yang kecil ini tuh lebih kalem, lebih nurut, disuruh apa aja tuh dia mau.
Hari Minggoean_034	0:13:52	0:14:23	nah kalau sama yang kecil ini itu sebenarnya menyenangkan sekali cuma suaranya itu kecil dan dia juga nggak pakai device tambahan apapun kayak misalnya kayak headset earphone atau semacamnya dia nggak ngasih dia nggak pakai itu jadi cuma laptop sama dia Jadi suaranya kan dari awalnya suaranya kecil, nggak ada alat bantu tadi, nggak ada alat bantu rekam tadi.
Hari Minggoean_034	0:14:23	0:14:29	Jadi tambah kecil, aku agak kesulitan jadi dengarnya.
Hari Minggoean_034	0:14:29	0:14:35	Dan ini, anak yang kecil ini aku melihatnya lebih ekspresif.
Hari Minggoean_034	0:14:35	0:14:36	Tapi bukan dalam artian.
Hari Minggoean_034	0:14:36	0:14:41	Dia suka senyum, suka ketawa, atau nunjukin emosinya dengan mimpi muka.
Hari Minggoean_034	0:14:41	0:14:45	Yang aku maksudkan ekspresif itu dia suka cerita.
Hari Minggoean_034	0:14:45	0:14:48	Jadi di tengah pembelajaran, tiba-tiba dia suka cerita.
Hari Minggoean_034	0:14:48	0:14:52	Atau pas aku lagi tanya sesuatu, dia cerita.
Hari Minggoean_034	0:14:52	0:14:59	Pas lagi baca teks, terus dia cerita pengalaman yang berkaitan soal teks.
Hari Minggoean_034	0:14:59	0:15:05	Dan ketika aku tanya sesuatu, ya mungkin ada kaitan sama teks.
Hari Minggoean_034	0:15:05	0:15:10	Jadi apa yang kamu rasain, apa pendapatmu soal teks ini, kamu pernah kesini atau enggak.
Hari Minggoean_034	0:15:10	0:15:15	Itu tuh dijawabannya panjang, lebih panjang daripada yang aku
Hari Minggoean_034	0:15:15	0:15:16	harapkan gitu.
Hari Minggoean_034	0:15:16	0:15:23	Dan ketika dia ngomong, aku cuma diem dengerin aja dan senang gitu ngeliat, ngeliat dia ngomong.
Hari Minggoean_034	0:15:23	0:15:25	Lucu gitu.
Hari Minggoean_034	0:15:25	0:15:26	Terus ada momen.
Hari Minggoean_034	0:15:26	0:15:29	Aku berkali-kali nggak bisa denger dia lagi ngomong.
Hari Minggoean_034	0:15:29	0:15:38	Itu tadi karena kendala, kita kelas-nya kelas online, suara dia kecil, terus telinga aku juga,
Hari Minggoean_034	0:15:38	0:15:41	Entah kenapa aku sulit banget untuk mendengarkan dengan baik.
Hari Minggoean_034	0:15:41	0:15:47	Jadi kalau misalnya memang nggak jelas di awal tuh agak-agak susah dengerinnya.
Hari Minggoean_034	0:15:47	0:15:53	Terus dia tiba-tiba bilang kayak gini, aku suka sedih kalau orang nggak bisa dengerin apa yang aku omongin.
Hari Minggoean_034	0:15:53	0:15:57	Aku jadi mikir kalau pengucapanku tuh jadi nggak bagus.
Hari Minggoean_034	0:15:57	0:16:01	Ya tentu dia nggak ngomong dengan bahasa Indonesia sama aku kayak gitu ya.
Hari Minggoean_034	0:16:01	0:16:04	Jelas, ini kan lagi kelas bahasa Inggris, dia ngomongnya pakai bahasa Inggris.
Hari Minggoean_034	0:16:04	0:16:11	Tapi aku nggak inget dia ngomong persisnya kayak apa, jadi aku parah terasakan seperti tadi.
Hari Minggoean_034	0:16:11	0:16:17	Dan ketika aku dengar itu ya, aku jadi sedih, aku jadi ngerasa nggak enak.
Hari Minggoean_034	0:16:17	0:16:23	Aku coba jelasin, bukan maksudnya aku buat kamu ngerasa sedih, buat kamu ngerasa gak didengerin.
Hari Minggoean_034	0:16:23	0:16:30	Cuma ya ini kita kan lagi kelas online, terus ya tadi susah singdelin segala macem, jadi ada yang ngerasain seperti itu.
Hari Minggoean_034	0:16:30	0:16:33	Terus akhirnya dibilang, it's okay.
Hari Minggoean_034	0:16:33	0:16:43	Dia kayak memaklumi gitu, tapi dari ekspresi sama mimik, dari bicaranya, aku ngebacanya, ya dia gak bener-bener maklum sih, cuma keliatan kayak capek aja gitu lho.
Hari Minggoean_034	0:16:43	0:16:45	Banyak.
Hari Minggoean_034	0:16:45	0:17:04	kesempatan yang dia merasa seperti itu, merasa tidak didengarkan, merasa kalau itu tadi pengucapannya buruk jadinya dia, ah udahlah, udah sering kayak gini yaudahlah, udah biasa aja lah, let's move on Tapi walaupun sebenernya ngucapannya itu bagus sebenernya.
Hari Minggoean_034	0:17:04	0:17:11	Ngucapannya bagus cuma secara power suaranya itu agak sedikit kecil aja.
Hari Minggoean_034	0:17:11	0:17:12	Jadi sulit untuk dengarkan.
Hari Minggoean_034	0:17:12	0:17:16	Tapi dari pelafalan, dari intonasi, dari jedanya dia bicara.
Hari Minggoean_034	0:17:16	0:17:17	That's really good.
Hari Minggoean_034	0:17:17	0:17:20	Dan aku sebenarnya suka banget ketika dia ngomong.
Hari Minggoean_034	0:17:20	0:17:23	Yang btw, soal ekspresif tadi.
Hari Minggoean_034	0:17:23	0:17:25	Aku jadi kepikiran deh.
Hari Minggoean_034	0:17:25	0:17:27	Selama aku ngejelas.
Hari Minggoean_034	0:17:27	0:17:31	Semua, semua murid itu mukanya pada lempeng semua.
Hari Minggoean_034	0:17:31	0:17:34	Aku gak tau kenapa.
Hari Minggoean_034	0:17:34	0:17:37	Mungkin karena aku juga  modelannya ini muka-muka lempeng ya.
Hari Minggoean_034	0:17:37	0:17:40	Jadi jodoh muridnya itu dikasih yang se-energi juga.
Hari Minggoean_034	0:17:40	0:17:41	Aku juga gak tau.
Hari Minggoean_034	0:17:41	0:17:43	Lucu aja gitu kalau dipikir-pikir.
Hari Minggoean_034	0:17:43	0:17:50	Dan ya itu tadi sepanggal pengalaman ku ngajar di minggu ini.
Hari Minggoean_034	0:17:50	0:17:51	Sorry, batuk.
Hari Minggoean_034	0:17:51	0:17:56	Dan soal niat belajar ini cukup jadi kepercayaan gue juga sebenarnya.
Hari Minggoean_034	0:17:56	0:18:03	Aku nggak suka ngeliat anak dipaksa buat belajar, walaupun kalau dia nggak belajar juga, aku juga sedih melihatnya.
Hari Minggoean_034	0:18:03	0:18:10	Tapi, maksain anak buat belajar itu juga bukan hal yang tepat menurutku.
Hari Minggoean_034	0:18:10	0:18:17	Aku rasa anak juga punya, harus punya motivasi dari dalam diri mereka sendiri buat belajar.
Hari Minggoean_034	0:18:17	0:18:25	Ya, ini yang udah jadi tugas kita yang udah lebih dewasa, untuk orang tua juga, untuk guru, untuk ngembangin motivasinya.
Hari Minggoean_034	0:18:25	0:18:32	Aku pun sebagai guru, aku akui aku belum bisa sepenuhnya memotivasi anak-anak ini.
Hari Minggoean_034	0:18:32	0:18:41	Yang aku usahakan di setiap sesi pembelajaran, itu aku coba buat anak itu nggak trauma sama yang namanya belajar.
Hari Minggoean_034	0:18:41	0:18:48	Jadi nggak ada paksaan, aku nggak bantah-bantah, terus aku pelan-pelan ngikutin mohonnya mereka.
Hari Minggoean_034	0:18:48	0:19:01	Terus jadi di setiap pembelajarannya, di setiap sesi-nya, aku coba kulik apa yang dia suka, apa yang dia sering lakuin, dan coba menggabungkan itu semua dengan apa yang harus aku ajarin ke mereka.
Hari Minggoean_034	0:19:01	0:19:08	Jadi mereka punya sense bahwa apa yang aku ajarkan, apa yang diajarkan itu penting.
